Employee ID,Year,Quarter,Current Employee Rating,Employee_Name
30596,2023,Q2,4.11,Dante Strong
30597,2022,Q4,2.82,Chanel Dougherty
30598,2022,Q3,4.23,Larissa Taylor
30599,2022,Q2,2.46,Elaine Moon
30600,2025,Q3,2.34,Jean Engdahl
30601,2024,Q3,1.86,Brenton Monroe
30602,2026,Q3,3.93,Esmeralda Galvan
30603,2025,Q4,4.09,Darian Hansen
30604,2023,Q4,2.25,Tania Jennings
30605,2026,Q3,3.55,Darryl Wiley
30606,2023,Q1,1.75,Cristofer Schwartz
30607,2026,Q2,4.22,Martin Weber
30608,2024,Q4,1.64,Caylee Nunez
30609,2026,Q4,3.64,Adell Saada
30610,2023,Q3,2.72,Keshawn Gilmore
30611,2025,Q3,2.59,Alexis Moss
30612,2023,Q2,1.97,Dawson Pratt
30613,2023,Q1,1.71,Odin Sampson
30614,2023,Q3,2.56,Alma Pennington
30615,2023,Q3,4.5,Ricardo Mcdonald
30616,2023,Q3,3.77,Solomon Paul
30617,2023,Q4,1.01,Selina Mullins
30618,2026,Q3,2.09,Priscilla Walters
30619,2023,Q1,1.49,Blaine Contreras
30620,2022,Q3,2.45,Deandre Richard
30621,2024,Q4,1.35,Andre Guzman
30622,2022,Q4,1.77,Rosa Rosales
30623,2024,Q3,2.55,Aron Hester
30624,2026,Q1,3.95,Giana Moore
30625,2025,Q4,1.43,Giselle Butler
30626,2023,Q1,2.79,Gavin Frye
30627,2022,Q4,2.76,Trystan Ramos
30628,2026,Q3,4.54,Benjamin Marquez
30629,2023,Q1,4.61,Blaine Brooks
30630,2023,Q4,2.85,Konner Villegas
30631,2023,Q3,4.79,Hadley Tapia
30632,2023,Q2,1.96,Diamond Mcclain
30633,2023,Q1,2.8,Ivan Wright
30634,2023,Q1,2.73,Jazlene Maynard
30635,2026,Q3,4.37,Amaya Hicks
30636,2022,Q2,2.18,Destiny Bright
30637,2026,Q2,1.45,Francesca Lowe
30638,2026,Q3,3.58,Joel Spence
30639,2023,Q2,4.09,Earnest Hankard
30640,2025,Q4,4.36,Teagan Stevens
30641,2022,Q2,3.51,Luciana Gill
30642,2024,Q1,4.84,Bailey Collier
30643,2022,Q2,3.16,Karla Reed
30644,2022,Q4,2.79,Damaris Oneal
30645,2024,Q4,2.66,Ally Brennan
30646,2022,Q4,4.7,Ronald Gross
30647,2026,Q1,1.68,Jagger Morgan
30648,2025,Q1,4.5,Richard Newman
30649,2022,Q2,4.24,Kamden Paul
30650,2023,Q1,1.84,Marc Crosby
30651,2024,Q4,1.16,Sterling Davila
30652,2022,Q3,4.85,Melody Rollins
30653,2025,Q3,4.03,Simeon Roy
30654,2024,Q2,4.85,Ruby Bean
30655,2026,Q2,1.81,Deborah Love
30656,2022,Q2,1.65,Casey Dixon
30657,2024,Q3,3.89,Ann Montgomery
30658,2022,Q2,4.71,Lilianna Mccall
30659,2026,Q1,4.67,Sterling Davila
30660,2026,Q2,4.0,Henry Pratt
30661,2022,Q1,4.66,Tyler Hines
30662,2025,Q3,4.1,Dean Mckenzie
30663,2023,Q1,3.13,Will Morse
30664,2026,Q2,4.58,Malakai Whitehead
30665,2023,Q4,2.91,Madyson Rhodes
30666,2026,Q4,4.79,Jac McKinzie
30667,2026,Q4,2.5,Darwin Allen
30668,2022,Q3,2.3,Bartholemew Khemmich
30669,2024,Q4,4.62,Milo Jensen
30670,2023,Q4,4.75,Annabelle Marquez
30671,2024,Q4,4.99,Ryker Logan
30672,2022,Q1,3.92,Rick Clayton
30673,2025,Q4,1.95,Samuel MacLennan
30674,2022,Q4,2.76,Yuliana Levine
30675,2022,Q2,1.59,Kaley Ali
30676,2024,Q4,2.0,Keyon Haley
30677,2025,Q3,2.38,Reginald Dougherty
30678,2025,Q2,2.01,Alissa Frey
30679,2026,Q3,3.98,Nadia Romero
30680,2022,Q3,1.46,Deven Vincent
30681,2024,Q3,4.04,Izabella Watson
30682,2024,Q2,1.85,Macey Christian
30683,2023,Q3,3.36,Maren Anderson
30684,2022,Q2,2.41,Arianna Horton
30685,2022,Q3,1.56,Zain Tanner
30686,2022,Q3,3.6,Madalyn Prince
30687,2026,Q4,4.25,Frankie Yang
30688,2024,Q3,4.41,Hailie Bell
30689,2023,Q1,2.62,Diana Garza
30690,2024,Q4,1.1,Davin Wade
30691,2025,Q3,1.97,Gillian Riddle
30692,2025,Q4,2.5,Naomi Hardin
30693,2022,Q2,4.31,Raul Garcia
30694,2025,Q1,3.12,Lawrence Obrien
30695,2022,Q4,4.4,Britney Logan
30696,2024,Q1,1.25,Cory Robinson
30697,2022,Q3,4.34,Dalton Frazier
30698,2026,Q1,2.58,Dalton Frazier
30699,2025,Q2,1.23,Simon Rivers
30700,2024,Q1,2.02,Makenzie Mercer
30701,2024,Q2,3.49,April Bentley
30702,2025,Q4,4.78,Andrew Szabo
30703,2022,Q4,1.88,Mohammed Mcintyre
30704,2023,Q4,1.36,Julie Harrington
30705,2024,Q2,1.36,Tommy Carter
30706,2025,Q3,2.25,Eliezer Stokes
30707,2025,Q3,4.04,Addisyn Aguilar
30708,2026,Q2,2.58,Efrain Underwood
30709,2024,Q1,1.53,Carla Willis
30710,2024,Q3,1.79,Cindy York
30711,2024,Q4,4.97,Ashanti Price
30712,2023,Q3,4.26,Omari Keller
30713,2024,Q2,1.6,Reece Potts
30714,2022,Q1,2.85,Anna Salazar
30715,2023,Q4,2.78,Kayla Gibbs
30716,2023,Q2,3.06,Jaiden Johnson
30717,2026,Q1,3.26,Armando Macias
30718,2025,Q2,3.57,Zariah Black
30719,2023,Q1,1.1,Jazlene Lozano
30720,2024,Q4,4.35,Xander Savage
30721,2026,Q3,2.38,Michelle Carter
30722,2025,Q4,4.5,Melody Rollins
30723,2022,Q2,3.81,Kayla Gibbs
30724,2025,Q1,4.27,Toby Yates
30725,2022,Q4,3.88,Laci Frederick
30726,2022,Q1,4.77,Kiara Fox
30727,2026,Q3,4.03,Phillip Salazar
30728,2025,Q4,4.5,Ernesto Madden
30729,2023,Q3,3.42,Dillon Larson
30730,2026,Q1,1.53,Madyson Silva
30731,2024,Q2,3.37,Ashly Mullen
30732,2022,Q3,4.46,Jayden Mckee
30733,2026,Q2,2.77,Darien Doyle
30734,2022,Q1,1.02,Camila Hodges
30735,2023,Q1,4.85,Marin Mosley
30736,2026,Q2,3.56,Steven Jarvis
30737,2024,Q2,2.69,Ahmed Mcmahon
30738,2024,Q2,4.27,Ayden Wu
30739,2025,Q1,2.18,Marlon Stanton
30740,2025,Q4,3.7,Eugene Reyes
30741,2024,Q3,2.73,Makai Nolan
30742,2026,Q3,4.2,Emmalee Reynolds
30743,2023,Q2,3.49,Maribel Copeland
30744,2024,Q3,4.48,Elaine Moon
30745,2022,Q2,2.83,Niko Hamilton
30746,2022,Q1,5.0,Tanya Leonard
30747,2024,Q2,2.87,Brycen York
30748,2026,Q2,2.41,Summer Huang
30749,2026,Q1,4.03,Miles Roberts
30750,2022,Q3,4.09,Lane Zuniga
30751,2026,Q3,2.86,Kade Stokes
30752,2025,Q3,2.37,Tucker Sweeney
30753,2024,Q4,1.21,Mauricio Stein
30754,2025,Q2,2.13,Yesenia Payne
30755,2022,Q4,3.82,Julien Cisneros
30756,2023,Q4,2.74,Kayden Hill
30757,2025,Q1,1.78,Corinne Navarro
30758,2026,Q1,4.45,Leo Cooper
30759,2022,Q4,4.24,Dayton Castro
30760,2023,Q2,4.34,Arianna Carlson
30761,2023,Q4,4.18,Clay Compton
30762,2024,Q2,3.54,Urijah Brandt
30763,2022,Q1,3.76,Kolby Reed
30764,2022,Q1,1.66,Hector Escobar
30765,2022,Q3,4.84,Braelyn Dominguez
30766,2026,Q2,2.66,Mohammed Latif
30767,2026,Q3,4.72,Helena Davenport
30768,2026,Q3,3.13,Blaine Rose
30769,2024,Q2,2.34,Khalil Guzman
30770,2026,Q2,3.43,Aracely Kelly
30771,2023,Q1,3.3,Mei Trang
30772,2023,Q1,1.75,Hezekiah Thompson
30773,2023,Q1,1.92,Dane Owens
30774,2024,Q4,3.38,Kadin Mcdowell
30775,2023,Q1,2.23,Josue Gentry
30776,2026,Q3,2.84,Justice Curry
30777,2022,Q2,1.64,Ryan Tate
30778,2025,Q1,3.58,Makai Nolan
30779,2025,Q2,3.07,Jasiah Walton
30780,2026,Q2,1.96,Kylie Roman
30781,2022,Q3,1.11,Angeline Perez
30782,2022,Q1,3.11,Alexandra Kirill
30783,2024,Q1,4.07,Aydan Benjamin
30784,2022,Q2,1.67,Ryan Lynch
30785,2026,Q2,3.54,Krystal Atkinson
30786,2022,Q1,1.09,Beckett Sandoval
30787,2024,Q2,1.54,Ciara Cole
30788,2025,Q2,3.78,Kyla Durham
30789,2025,Q2,1.25,Micah Stanley
30790,2026,Q2,1.48,Jaquan Hancock
30791,2025,Q2,1.36,Ann Nguyen
30792,2025,Q3,3.76,Ernesto Beltran
30793,2023,Q1,3.37,Ishaan Sheppard
30794,2025,Q1,1.26,Violeta Ferreira
30795,2026,Q2,1.82,Sincere Rivera
30796,2025,Q2,4.55,Maddison Perez
30797,2024,Q1,1.92,Dennis Hays
30798,2023,Q3,3.14,Hailee Raymond
30799,2024,Q1,2.4,Ariel Osborn
30800,2024,Q1,4.68,Kadyn Herring
30801,2026,Q1,2.61,Taylor Gamble
30802,2025,Q4,1.42,Coleman Bridges
30803,2024,Q1,1.61,Bridger Carter
30804,2025,Q1,4.77,Morgan Velazquez
30805,2025,Q4,1.45,Blaine Rose
30806,2022,Q1,1.59,Justice Curry
30807,2024,Q4,3.07,Ximena Suarez
30808,2026,Q2,1.8,Layton Goodwin
30809,2023,Q4,2.18,Gage Weeks
30810,2025,Q4,4.42,Rashad Mayo
30811,2024,Q3,3.56,Valentin Reilly
30812,2022,Q3,4.73,Casey Dixon
30813,2022,Q3,3.78,Bruno Ashley
30814,2025,Q4,3.94,Alexus Greer
30815,2026,Q3,3.0,George Fritz
30816,2022,Q3,2.72,Emma Escobar
30817,2025,Q4,1.77,Alena Bonilla
30818,2023,Q4,2.95,Shania Caldwell
30819,2022,Q2,3.43,Soren Coleman
30820,2022,Q4,3.55,Maren Anderson
30821,2022,Q3,4.62,Angel Santos
30822,2026,Q1,3.61,Yael Garcia
30823,2023,Q2,2.03,Seth Alvarez
30824,2024,Q2,4.64,Alfredo Perry
30825,2022,Q3,2.74,Abdullah Ellison
30826,2026,Q1,3.81,Rylee Stevenson
30827,2023,Q4,3.17,Destiny Bright
30828,2024,Q2,2.91,Zoey Spence
30829,2023,Q1,3.33,Alessandra Novak
30830,2026,Q3,1.13,Jason Woodson
30831,2024,Q4,1.46,Ruby Bean
30832,2026,Q1,1.89,Caitlyn Vaughan
30833,2026,Q3,4.5,Gavyn Riggs
30834,2026,Q2,3.02,Kendall Mcintyre
30835,2026,Q2,2.02,Dexter Cline
30836,2023,Q4,1.96,Sidney Moran
30837,2024,Q1,2.84,Debbie Mangal
30838,2025,Q3,2.62,Mollie Woodward
30839,2026,Q3,1.95,Jason Woodson
30840,2022,Q3,4.74,Axel Howe
30841,2025,Q4,1.64,Dawn Motlagh
30842,2022,Q3,3.58,Susan Exantus
30843,2022,Q2,1.85,Nathen Arias
30844,2025,Q3,2.32,Juliette Morton
30845,2024,Q1,3.01,Teagan Fletcher
30846,2025,Q1,1.15,Alana Nunez
30847,2023,Q2,3.62,Alessandro Chavez
30848,2022,Q3,1.02,Allan Butler
30849,2025,Q2,3.65,Kadence Sandoval
30850,2025,Q2,1.5,Malaki Richards
30851,2025,Q1,3.29,Lucian Montoya
30852,2026,Q2,4.76,Carley Waters
30853,2025,Q1,4.31,Madden Roman
30854,2023,Q1,1.12,Brandon R LeBlanc
30855,2025,Q2,1.49,Joanna Bradley
30856,2023,Q1,4.08,Tiffany Washington
30857,2024,Q4,1.93,Alayna Hess
30858,2022,Q1,4.06,Dane Kelly
30859,2023,Q4,3.6,Adyson Strickland
30860,2022,Q2,4.33,Ayla Roberts
30861,2025,Q1,3.18,Joel Mcmillan
30862,2022,Q1,4.25,Judith Carabbio
30863,2026,Q1,2.69,Brenton Rodriguez
30864,2023,Q3,2.68,Javon Moses
30865,2025,Q3,2.72,Chaim Chase
30866,2025,Q2,1.14,Isabella Wilkins
30867,2024,Q2,2.15,Mina Bryant
30868,2024,Q4,2.12,Phoenix Pitts
30869,2026,Q4,4.38,Sarah Akinkuolie
30870,2024,Q3,4.68,Sawyer Little
30871,2025,Q4,2.28,Shania Caldwell
30872,2024,Q2,2.78,Vicente Merritt
30873,2025,Q2,1.33,Ronald Marquez
30874,2026,Q1,2.87,Danika Deleon
30875,2025,Q3,2.62,Ann Nguyen
30876,2022,Q1,3.86,Nathaly Stuart
30877,2024,Q3,2.97,Chandler Reynolds
30878,2025,Q4,4.2,Pablo Parker
30879,2025,Q4,1.27,Harley Nunez
30880,2024,Q4,1.1,John Forbes
30881,2022,Q2,2.77,Meghan Ray
30882,2026,Q4,4.23,Amaya Hicks
30883,2023,Q1,4.74,Kaila Johnston
30884,2023,Q2,2.15,Gia Franco
30885,2026,Q2,4.34,Jabari Frank
30886,2023,Q3,2.23,Rory Stone
30887,2025,Q3,4.83,Erica French
30888,2023,Q4,1.39,Nathalia Larson
30889,2026,Q4,2.64,Thomas Sloan
30890,2022,Q4,1.27,Blaine Contreras
30891,2022,Q2,4.03,Francesca Lowe
30892,2023,Q3,1.7,Taylor Sparks
30893,2024,Q1,2.07,Kayla Peterson
30894,2025,Q3,2.92,Tyler Gay
30895,2023,Q1,3.99,Carsen Schmidt
30896,2022,Q3,1.96,Charlie Wang
30897,2024,Q4,1.9,Yareli Valdez
30898,2025,Q2,3.94,Leo Hickman
30899,2026,Q3,1.66,Rachel Buckley
30900,2025,Q1,3.31,Chloe Gould
30901,2025,Q4,4.03,Jaylen Butler
30902,2026,Q3,3.46,Antony Brandt
30903,2022,Q2,1.05,Walter Zuniga
30904,2022,Q2,2.2,Micah Pace
30905,2026,Q4,4.17,Kyle Ali
30906,2025,Q3,2.64,Kamden Ochoa
30907,2023,Q3,3.85,Davion Hahn
30908,2022,Q4,4.83,Jordin Alexander
30909,2024,Q2,2.94,Averi Stevenson
30910,2022,Q3,4.67,Enrique Parks
30911,2022,Q3,3.81,Heaven Walls
30912,2024,Q3,3.19,Alan Haynes
30913,2022,Q4,4.88,Eugene Marks
30914,2025,Q3,4.76,Willow Golden
30915,2023,Q4,4.03,Bethany Terry
30916,2026,Q1,4.58,Haleigh Carter
30917,2022,Q3,4.84,Lilliana Walker
30918,2023,Q3,2.48,Tyree Weaver
30919,2022,Q2,1.77,Lainey York
30920,2024,Q4,1.82,Jordon Wyatt
30921,2026,Q3,2.36,Lillianna Hull
30922,2022,Q1,1.32,Madeline Bernard
30923,2023,Q2,1.68,Remington Walton
30924,2023,Q4,2.26,Sanai Sweeney
30925,2026,Q3,3.55,Joslyn Patel
30926,2023,Q2,2.57,Kamron Doyle
30927,2023,Q4,2.91,Madelynn Murillo
30928,2026,Q2,3.79,Hallie Delacruz
30929,2023,Q2,4.42,Aaron Weber
30930,2025,Q1,3.52,Sophie Zavala
30931,2022,Q1,4.04,Lucas Good
30932,2025,Q2,1.77,Deandre Oneal
30933,2023,Q4,4.31,Aydin Tate
30934,2026,Q1,4.07,Ashley Rose
30935,2026,Q3,4.67,Milton Wall
30936,2023,Q2,3.14,Walter Immediato
30937,2025,Q1,4.34,Lilyana Huffman
30938,2022,Q2,2.81,Annie Galloway
30939,2024,Q4,3.25,Jovan Giles
30940,2026,Q3,1.46,Walter Mayo
30941,2026,Q1,4.71,Amari Bowen
30942,2026,Q2,2.8,Charlize Ballard
30943,2022,Q3,4.0,Ryker Logan
30944,2026,Q3,4.45,Taniya Daniels
30945,2022,Q1,4.66,Noemi Brewer
30946,2023,Q4,3.22,Rudy Richardson
30947,2023,Q4,1.94,Cohen Raymond
30948,2025,Q2,4.18,Brandon R LeBlanc
30949,2026,Q4,2.5,Antonio Gray
30950,2023,Q1,4.13,Jovan Giles
30951,2022,Q2,3.89,Nia Nicholson
30952,2023,Q2,1.29,Lukas Freeman
30953,2026,Q1,1.69,Lizeth Holland
30954,2024,Q2,1.98,Zechariah Strong
30955,2023,Q1,3.97,Nehemiah Rivas
30956,2025,Q4,4.93,Malia Reynolds
30957,2026,Q1,4.95,Karter Perry
30958,2024,Q4,4.58,Juliet Bautista
30959,2022,Q2,3.84,Winston Callahan
30960,2025,Q3,3.62,Ayden Chambers
30961,2023,Q2,1.71,Demetrius Cooley
30962,2023,Q1,4.18,Reed Brandt
30963,2026,Q3,4.91,Zaniyah Parks
30964,2026,Q3,2.05,Reece Potts
30965,2024,Q2,3.92,Annabel Lewis
30966,2022,Q1,4.35,Alessandra Huynh
30967,2026,Q2,3.43,Jaiden Johnson
30968,2022,Q1,2.21,Quinn Mccullough
30969,2024,Q1,3.11,Callum Mcdaniel
30970,2023,Q4,4.1,Dawson Pratt
30971,2025,Q3,5.0,Tanya Leonard
30972,2024,Q1,2.58,Caylee Nunez
30973,2025,Q3,3.4,Kayleigh Harmon
30974,2026,Q4,4.18,Addyson Pollard
30975,2026,Q2,3.12,Anastasia Hardy
30976,2023,Q4,4.7,Jordyn Snyder
30977,2024,Q2,4.33,Athena Moore
30978,2022,Q1,4.22,Tessa Estes
30979,2022,Q4,2.7,Jayda Chapman
30980,2024,Q3,2.62,Eugene Mueller
30981,2026,Q1,4.45,Diamond Mcclain
30982,2026,Q2,2.16,Jameson Eaton
30983,2023,Q3,2.32,Kiley Haynes
30984,2026,Q2,3.74,Kelly Fritz
30985,2023,Q3,4.35,Danna Rollins
30986,2024,Q1,3.13,Giancarlo Juarez
30987,2022,Q1,1.36,Linda Barajas
30988,2022,Q1,3.59,Deshawn Ayers
30989,2026,Q4,3.77,Nadia Romero
30990,2023,Q2,4.24,Kissy Sullivan
30991,2026,Q2,1.44,Tara Alvarado
30992,2026,Q4,4.33,Julie Lloyd
30993,2026,Q2,3.93,Taryn Snow
30994,2022,Q3,5.0,Demarcus Small
30995,2023,Q1,3.61,Lilly Haynes
30996,2023,Q3,4.8,Kadyn Harrison
30997,2023,Q1,2.77,Brad Pitt
30998,2023,Q1,3.29,Barbara Gaul
30999,2023,Q1,4.56,Kenna Simon
31000,2024,Q4,2.52,Peter Robertson
31001,2022,Q1,2.56,Giancarlo Cross
31002,2024,Q4,2.93,Reginald Lowery
31003,2026,Q1,4.5,Lorelei Walls
31004,2024,Q3,4.23,Enzo Carney
31005,2023,Q4,3.46,Jeramiah Chandler
31006,2024,Q4,2.91,Finley Medina
31007,2026,Q4,3.75,Louis Punjabhi
31008,2024,Q3,3.57,Aliana Pena
31009,2026,Q1,1.55,Amira Mcmillan
31010,2024,Q4,1.38,Maxwell Mcpherson
31011,2023,Q1,2.25,Phylicia Gosciminski
31012,2025,Q1,3.09,Charlie Wang
31013,2026,Q1,4.11,Joslyn Patel
31014,2024,Q3,2.58,Zayne Hunter
31015,2025,Q3,3.15,Emerson Zavala
31016,2023,Q4,1.33,Jalen Jennings
31017,2026,Q1,2.9,Parker Fritz
31018,2026,Q3,2.16,Braylen Cruz
31019,2025,Q1,1.15,Uriah Briggs
31020,2022,Q1,4.89,Belen Vasquez
31021,2024,Q3,3.59,Helena Davenport
31022,2024,Q4,1.87,Lindsay Becker
31023,2024,Q2,2.24,Jocelyn Valentine
31024,2022,Q3,3.62,Harrison Hudson
31025,2026,Q2,1.85,Trina Alagbe
31026,2026,Q1,3.69,Allyson Keller
31027,2022,Q4,3.09,Howard Mullaney
31028,2023,Q4,1.19,Robert Hubert
31029,2022,Q3,4.04,Demetrius Cooley
31030,2023,Q1,4.33,Layla Gutierrez
31031,2026,Q1,1.95,Aron Waters
31032,2022,Q3,1.54,Raven Koch
31033,2025,Q1,1.08,Deborah Kline
31034,2025,Q1,3.62,Calvin Braun
31035,2024,Q2,1.31,Laura Gutierrez
31036,2022,Q3,1.71,Grant York
31037,2025,Q4,1.39,Mariam Doyle
31038,2023,Q1,4.65,Sheldon Castillo
31039,2022,Q4,2.88,Rhys Lawson
31040,2023,Q3,2.09,Iliana Randall
31041,2024,Q3,4.49,Jon Galvan
31042,2023,Q3,3.52,Madelyn Lambert
31043,2025,Q2,3.06,Hailee Raymond
31044,2024,Q3,3.1,Giovanni Klein
31045,2022,Q2,1.79,Jonas Hernandez
31046,2023,Q4,4.62,Reyna Hicks
31047,2022,Q2,3.77,Madyson Chapman
31048,2026,Q4,2.49,Nader Barton
31049,2025,Q3,3.14,Mylie Callahan
31050,2025,Q4,1.82,Aimee Berg
31051,2024,Q2,4.47,Colleen Volk
31052,2023,Q3,3.12,Sariah Little
31053,2026,Q1,3.16,Ashlynn Moses
31054,2024,Q4,1.72,Serenity Carlson
31055,2026,Q2,2.73,Christine Giles
31056,2022,Q1,1.15,Elvis Daniels
31057,2024,Q3,1.93,Rex England
31058,2023,Q1,4.24,Neveah Rowe
31059,2024,Q3,1.95,Kolten Calhoun
31060,2025,Q2,1.4,Leo Hickman
31061,2022,Q3,1.21,Mallory Carey
31062,2026,Q4,3.49,Danika Fleming
31063,2026,Q1,4.07,Harper Ramos
31064,2026,Q2,3.49,Brynn Harding
31065,2024,Q3,4.03,Lilianna Conway
31066,2026,Q1,2.57,Timothy Villarreal
31067,2024,Q3,1.2,Ariel Powers
31068,2025,Q3,4.66,Kamden Cummings
31069,2022,Q3,4.44,August Wiley
31070,2025,Q3,2.73,Lee Frye
31071,2022,Q4,4.85,Madeleine Paul
31072,2025,Q3,3.2,Armani Porter
31073,2023,Q2,2.52,Erik Parks
31074,2026,Q3,2.29,Teagan Fletcher
31075,2024,Q3,3.45,Aydin Bautista
31076,2024,Q1,1.98,Caitlyn Vaughan
31077,2023,Q2,4.44,Marlene Bates
31078,2026,Q1,4.32,Danna Rollins
31079,2022,Q1,4.06,Moshe Copeland
31080,2023,Q4,1.19,Bridger Carter
31081,2023,Q1,2.9,Branden Ali
31082,2025,Q2,4.71,Anya Morton
31083,2025,Q1,2.41,Kendra Velez
31084,2026,Q3,4.28,Lillie Leblanc
31085,2022,Q3,4.79,Hazel Ponce
31086,2024,Q1,1.92,Bobby Rodgers
31087,2025,Q3,3.06,Alina Benson
31088,2022,Q4,3.81,Kenny Rojas
31089,2026,Q1,1.06,Marcelo Galvan
31090,2024,Q4,2.71,Gracelyn Huynh
31091,2026,Q4,4.68,Tyrell Fuentes
31092,2023,Q3,3.63,Lewis Hobbs
31093,2025,Q4,1.78,Paul Steele
31094,2024,Q3,2.41,Jaden Charles
31095,2026,Q4,4.55,Landyn Velez
31096,2022,Q4,1.99,Miguel Kim
31097,2024,Q3,3.0,Jason Woodson
31098,2024,Q2,4.52,Lorena Mahoney
31099,2023,Q4,3.16,Davion Vasquez
31100,2025,Q3,3.16,Dillon Larson
31101,2024,Q1,4.93,Miguel Kim
31102,2026,Q4,1.28,Mina Hancock
31103,2025,Q1,2.81,Stephanie Briggs
31104,2024,Q1,1.82,Jewel Bryant
31105,2025,Q2,4.69,Tara Hoover
31106,2022,Q2,4.2,Gabriella Benitez
31107,2023,Q3,1.94,Brigit McCarthy
31108,2025,Q3,2.99,Adrien Olsen
31109,2022,Q2,1.81,Maya Mccoy
31110,2025,Q1,2.53,Maryellen Jackson
31111,2025,Q3,3.84,Gabriel Adams
31112,2025,Q4,2.92,Emerson Wood
31113,2026,Q1,3.45,Chase Lloyd
31114,2024,Q3,4.01,Kurt Navathe
31115,2024,Q1,3.28,Iris Preston
31116,2023,Q4,1.32,Jett Kent
31117,2024,Q4,2.23,Seth Huff
31118,2026,Q2,2.3,Laila Woodard
31119,2022,Q3,3.89,Regan Conrad
31120,2026,Q3,4.02,Finley Medina
31121,2025,Q3,4.74,Amira Mcmillan
31122,2026,Q1,3.95,Chance Blackwell
31123,2026,Q3,4.24,Leonel Combs
31124,2023,Q3,2.83,Johan Sosa
31125,2023,Q3,3.0,Sincere Preston
31126,2024,Q3,1.31,Katelyn Brown
31127,2025,Q4,4.05,Madyson Yates
31128,2024,Q2,2.07,Danika Deleon
31129,2023,Q2,4.41,Oliver Dalton
31130,2026,Q3,2.6,Ashanti Scott
31131,2022,Q4,1.1,Aleena David
31132,2026,Q2,2.01,Harley Abbott
31133,2025,Q1,2.13,Izaiah Gallagher
31134,2024,Q2,1.75,Baylee Castaneda
31135,2025,Q4,4.88,Zavier Reese
31136,2026,Q2,1.26,Edward Chung
31137,2022,Q3,4.2,Kadence Sandoval
31138,2026,Q2,4.45,Ashton Larsen
31139,2023,Q4,3.45,Cindy York
31140,2025,Q1,4.68,Renee Becker
31141,2024,Q4,2.73,Travis Cardenas
31142,2022,Q2,4.81,Tanya Morway
31143,2022,Q4,4.2,Carlee Lang
31144,2022,Q1,1.69,Cortez Pena
31145,2022,Q1,2.15,Valentino Myers
31146,2022,Q3,2.26,Tyrone Steans
31147,2026,Q2,3.81,Ashanti Price
31148,2025,Q3,3.14,Weston Ramsey
31149,2026,Q2,3.39,Adell Saada
31150,2022,Q3,1.02,Davion Friedman
31151,2022,Q1,1.66,Sydney Chang
31152,2023,Q2,1.31,Hector Dalton
31153,2026,Q4,4.11,Annabel Lewis
31154,2025,Q3,3.35,Alvaro Le
31155,2026,Q3,3.75,Sophie Carrillo
31156,2025,Q3,3.37,Reid Park
31157,2023,Q1,4.61,Brice Medina
31158,2024,Q1,2.09,Ryan Rollins
31159,2025,Q2,3.92,Karter Thornton
31160,2023,Q1,1.35,Simon Rivers
31161,2026,Q1,3.17,Amy Foster-Baker
31162,2022,Q1,1.75,Jade Sloan
31163,2025,Q4,1.14,Jadyn Haley
31164,2025,Q2,4.63,Jennifer Medeiros
31165,2025,Q4,4.72,Adelaide Meyer
31166,2023,Q4,4.1,Lenora Tejeda
31167,2023,Q3,4.9,Marquis Atkinson
31168,2022,Q4,4.6,Lillie Leblanc
31169,2022,Q3,4.78,Anthony Terrell
31170,2025,Q4,3.35,Quincy Shannon
31171,2023,Q4,2.65,Colleen Zima
31172,2022,Q3,1.51,Talan Rodgers
31173,2022,Q3,1.45,Kaitlynn Serrano
31174,2025,Q1,4.53,Kyler Morales
31175,2024,Q1,2.12,Catherine Anthony
31176,2024,Q3,2.13,Colleen Zima
31177,2024,Q2,1.27,Roy Pratt
31178,2025,Q4,1.89,Moshe Copeland
31179,2026,Q2,3.89,Londyn Underwood
31180,2026,Q4,2.75,Kaley Pollard
31181,2025,Q3,4.77,Rodney Snow
31182,2025,Q4,4.43,Lia Blair
31183,2025,Q4,3.47,Brendon Mcconnell
31184,2026,Q4,4.31,Ciara Acevedo
31185,2022,Q2,2.99,Hector Escobar
31186,2023,Q2,3.58,Malia Reynolds
31187,2024,Q1,2.52,Beatrice Faulkner
31188,2024,Q1,3.46,Isaias Briggs
31189,2026,Q1,2.42,Kimberly Beak
31190,2022,Q4,2.7,Bridger Alvarado
31191,2023,Q1,1.72,Karina Mccarthy
31192,2024,Q2,4.31,Zayne Mccullough
31193,2025,Q3,2.12,Eliezer Briggs
31194,2022,Q3,2.38,Angelina Peck
31195,2026,Q3,1.74,Harold David
31196,2026,Q2,4.14,Linda Anderson
31197,2022,Q4,4.87,Noelle Levy
31198,2024,Q3,4.38,Jayda Chapman
31199,2022,Q4,1.31,Victoria Soto
31200,2025,Q1,2.61,Frida Wilkins
31201,2026,Q1,3.16,Frida Wilkins
31202,2024,Q3,2.34,Elvis Kaufman
31203,2025,Q2,1.83,Marilyn Linares
31204,2022,Q3,3.9,Kaylynn Odom
31205,2023,Q3,4.38,Kira Robertson
31206,2024,Q3,1.49,Hailey Mckay
31207,2024,Q3,2.33,Erica French
31208,2022,Q3,1.85,Sage Boyer
31209,2026,Q3,3.54,Seth Fletcher
31210,2024,Q3,3.41,Seffi Shields
31211,2026,Q4,3.49,George Villegas
